"Date","Price","Open","High","Low","Vol.","Change %"
"10/12/2021","54,957.0","55,130.0","55,391.0","54,348.0","362.71K","-0.78%"
"10/11/2021","55,391.0","55,043.0","55,652.0","54,783.0","328.21K","-0.16%"
"10/08/2021","55,478.0","55,217.0","55,652.0","55,043.0","426.19K","-0.31%"
"10/07/2021","55,652.0","55,391.0","55,913.0","55,043.0","419.64K","0.00%"
"10/06/2021","55,652.0","55,652.0","55,913.0","55,130.0","382.49K","-0.47%"
"10/05/2021","55,913.0","55,826.0","56,087.0","55,043.0","512.21K","0.00%"
"10/04/2021","55,913.0","56,174.0","56,174.0","54,783.0","354.89K","-0.46%"
"10/01/2021","56,174.0","56,087.0","56,348.0","55,130.0","518.42K","-0.31%"
"09/30/2021","56,348.0","56,348.0","57,304.0","55,217.0","625.83K","0.00%"
"09/29/2021","56,348.0","56,174.0","56,696.0","55,217.0","487.03K","-0.31%"
"09/28/2021","56,522.0","56,522.0","56,609.0","55,217.0","583.97K","-0.76%"
"09/27/2021","56,957.0","57,304.0","57,565.0","55,565.0","704.95K","-0.76%"
"09/24/2021","57,391.0","56,000.0","57,391.0","55,217.0","795.46K","1.54%"
"09/23/2021","56,522.0","56,522.0","56,957.0","55,478.0","682.41K","0.15%"
"09/22/2021","56,435.0","54,087.0","56,522.0","53,826.0","992.22K","3.02%"
"09/21/2021","54,783.0","55,478.0","55,652.0","54,000.0","408.02K","-1.25%"
"09/20/2021","55,478.0","56,870.0","56,870.0","55,391.0","441.26K","-3.33%"
"09/17/2021","57,391.0","56,522.0","57,391.0","55,217.0","1.05M","1.54%"
"09/16/2021","56,522.0","57,217.0","57,565.0","55,652.0","950.25K","-1.81%"
"09/15/2021","57,565.0","56,522.0","58,696.0","55,652.0","1.37M","0.30%"
"09/14/2021","57,391.0","57,478.0","59,130.0","56,522.0","752.22K","-0.75%"
"09/13/2021","57,826.0","57,304.0","59,130.0","57,043.0","1.08M","1.37%"
"09/10/2021","57,043.0","54,783.0","58,261.0","52,609.0","1.15M","4.13%"
"09/09/2021","54,783.0","56,522.0","58,087.0","54,783.0","875.50K","-3.08%"
"09/08/2021","56,522.0","57,565.0","59,304.0","56,522.0","959.56K","-5.66%"
"09/07/2021","59,913.0","60,261.0","60,783.0","58,261.0","781.31K","-1.57%"
"09/06/2021","60,870.0","61,652.0","62,087.0","59,478.0","679.42K","-1.41%"
"09/01/2021","61,739.0","60,870.0","61,739.0","59,739.0","1.21M","0.71%"
"08/31/2021","61,304.0","62,174.0","62,609.0","60,783.0","919.08K","-1.40%"
"08/30/2021","62,174.0","62,870.0","63,217.0","60,870.0","1.22M","-0.69%"
"08/27/2021","62,609.0","61,826.0","63,478.0","61,652.0","1.26M","-0.83%"
"08/26/2021","63,130.0","63,217.0","63,391.0","61,652.0","1.25M","0.14%"
"08/25/2021","63,043.0","62,609.0","63,652.0","61,739.0","584.78K","0.00%"
"08/24/2021","63,043.0","64,870.0","66,522.0","62,522.0","354.78K","-3.33%"
"08/23/2021","65,217.0","65,217.0","66,522.0","63,391.0","449.31K","-3.23%"
"08/20/2021","67,391.0","66,609.0","67,739.0","63,652.0","688.97K","1.31%"
"08/19/2021","66,522.0","66,522.0","67,826.0","65,130.0","638.37K","0.26%"
"08/18/2021","66,348.0","66,957.0","68,522.0","65,130.0","674.59K","-2.18%"
"08/17/2021","67,826.0","70,870.0","71,304.0","66,957.0","772.80K","-4.88%"
"08/16/2021","71,304.0","71,478.0","73,043.0","69,391.0","643.89K","-2.38%"
"08/13/2021","73,043.0","73,391.0","75,217.0","71,304.0","499.33K","0.00%"
"08/12/2021","73,043.0","71,304.0","74,348.0","70,435.0","876.88K","3.57%"
"08/11/2021","70,522.0","65,913.0","70,522.0","65,826.0","1.76M","6.99%"
"08/10/2021","65,913.0","66,087.0","66,522.0","64,087.0","264.39K","0.13%"
"08/09/2021","65,826.0","65,565.0","66,522.0","65,217.0","291.18K","-0.39%"
"08/06/2021","66,087.0","66,870.0","66,870.0","65,217.0","233.34K","-1.30%"
"08/05/2021","66,957.0","66,174.0","67,304.0","65,913.0","132.37K","0.00%"
"08/04/2021","66,957.0","66,783.0","67,478.0","66,696.0","227.13K","0.13%"
"08/03/2021","66,870.0","66,696.0","67,304.0","66,087.0","264.73K","0.26%"
"08/02/2021","66,696.0","66,000.0","67,304.0","65,913.0","334.42K","1.05%"
"07/30/2021","66,000.0","65,913.0","66,870.0","64,783.0","250.13K","0.40%"
"07/29/2021","65,739.0","67,391.0","67,391.0","65,217.0","134.44K","-3.08%"
"07/28/2021","67,826.0","66,609.0","68,261.0","65,913.0","135.82K","-0.64%"
"07/27/2021","68,261.0","66,087.0","68,522.0","66,087.0","268.76K","-0.51%"
"07/26/2021","68,609.0","66,087.0","69,043.0","64,348.0","414.81K","0.00%"
"07/23/2021","68,609.0","71,739.0","72,522.0","68,522.0","228.62K","-4.36%"
"07/22/2021","71,739.0","72,783.0","73,565.0","71,739.0","260.82K","-1.43%"
"07/21/2021","72,783.0","73,043.0","74,696.0","72,174.0","243.23K","-1.53%"
"07/20/2021","73,913.0","73,130.0","75,217.0","72,261.0","236.67K","0.00%"
"07/19/2021","73,913.0","73,478.0","74,783.0","72,174.0","454.25K","-0.35%"
"07/16/2021","74,174.0","75,652.0","76,087.0","74,174.0","660.79K","-1.95%"
"07/15/2021","75,652.0","73,913.0","76,087.0","73,913.0","759.69K","1.16%"
"07/14/2021","74,783.0","75,217.0","75,217.0","73,478.0","33.35K","-0.23%"
"07/13/2021","74,957.0","76,522.0","77,304.0","73,913.0","138.92K","-2.05%"
"07/12/2021","76,522.0","78,696.0","78,696.0","74,783.0","85.56K","-3.51%"
"07/09/2021","79,304.0","77,391.0","79,304.0","73,913.0","371.45K","2.59%"
"07/08/2021","77,304.0","79,130.0","79,304.0","77,304.0","271.98K","-2.31%"
"07/07/2021","79,130.0","77,391.0","79,130.0","73,043.0","629.74K","2.59%"
"07/06/2021","77,130.0","79,130.0","79,652.0","77,130.0","323.38K","-2.53%"
"07/05/2021","79,130.0","78,696.0","79,130.0","77,391.0","560.40K","0.55%"
"07/02/2021","78,696.0","77,391.0","78,696.0","76,957.0","333.85K","1.34%"
"07/01/2021","77,652.0","77,391.0","78,783.0","77,130.0","247.25K","-1.00%"
